screen_name,name,location,created
Faaveo,千卂ᐯ乇ㄖ 🥷🏽 🅘,⭐️,2020-11-20
ramitalt,Rama,,2020-11-20
Footbal_Match,Football Everyday,,2020-11-20
DemenzGr,Demenz Graph,,2020-11-20
ASRomaIE,ÈIRE 🇮🇪 🐺,"Dublin City, Ireland",2020-11-20
Monica_7023,Monica,"Torino, Piemonte",2020-11-20
TaoThao11015289,Tao Thao,CN,2020-11-20
SadBoyCruisin,.,,2020-11-20
AlabiGideonAba1,Alabi Gideon Abayomi,,2020-11-20
moicestcarolina,carolètte,,2020-11-20
Domenico1oo777,domenico fors,,2020-11-20
JuventusNation,Black & White & Read All Over,United States,2020-11-20
DOLFINHO4,DOLFINHO,,2020-11-20
Iraima10536749,Iraima,,2020-11-20
VeinaPasi,Pasi Veina,"Tampere, Suomi",2020-11-20
bee_baron,The Boy Who Spat in Sagrenti’s Eyes,,2020-11-20
StefaniaStefyss,Stefania ❤️⚪⚫,,2020-11-20
MarcelloChirico,Marcello Chirico,Italia,2020-11-20
PSG24hours,PSG en Direct 🌐,Parc des Princes,2020-11-20
ThiHuon10105078,Thi Huong,uk,2020-11-20
mark_osifo,dbigmark2®,Life!!!,2020-11-20
Chicca141002,Sissi,,2020-11-20
LorenzoRota3,Lorenzo Rota,,2020-11-20
alesteele,Ale,Argentina,2020-11-20
mr9_88,Mario,,2020-11-20
Mario Donato,88DonMar️,Salerno,2020-11-20
Pablomrv,Pablo Rodriguez,A Coruña,2020-11-20
KhongMi64957876,Khong Minh,ML,2020-11-20
MoyanoEstefania,ORIANA Y PAULO,,2020-11-20
Abdulha29292311,@Alpha3️⃣🙏👤,"Yobe, Nigeria",2020-11-20
Mirko799,Mirko è ancora in costruzione,Granducato di Toscana,2020-11-20
alexmann54,Alex Mann 🔰,,2020-11-20
juvefcdotcom,JuveFC,,2020-11-20
Mottos18,Mottos,Egypt,2020-11-20
berserkr74,Antonio⚫⚪,Italy,2020-11-20
bobyco2,bobyco,,2020-11-20
RenatoMaisani,Renato Maisani,Milano,2020-11-20
guido_vaciago,Guido Vaciago,Torino,2020-11-20
LaskaJuventus,Sneguročka ❄️🐕,Sinistra,2020-11-20
MDL_92,Marilinda Di Luca,Bologna; Antrosano,2020-11-20
Alessiodm,Alessio Falcone,modena,2020-11-20
threebwstars,🇮🇹⭐3⭐8⭐🇮🇹,Italia,2020-11-20
AleGobbo87,AleGobbo87 ⬜⬛,Italia,2020-11-20
martyisnt96,Martina Isnardi,Pallare  ↔ Torino  ↔ La Salle,2020-11-20
itss_saa,Sarah 🤍🖤,"Napoli, Campania",2020-11-20
mike71282,mike7128,"Vasto, Abruzzo",2020-11-20
GiulyADP,Giulϟ ★☆★ ③⑧,Allianz Stadium,2020-11-20
cortexdarma,seedorf,"Konoha, everywhere",2020-11-20
dinny_costa,Denise,,2020-11-20
IbrahymKabir,Ibrahym Babatunde Kabir,Nigeria,2020-11-20
addon08437973,addon,,2020-11-20
juvplayer28,antonino rizzo,Cranston Rhode island ,2020-11-20
AzUsuffAli,A.R Yusuf Ali,"Liaoning Shenyan, China",2020-11-20
LorentusCalcio,Lorenzo Juventus,,2020-11-20
Lazio_Lounge,Lazio Lounge 🎙,Stadio Olimpico,2020-11-20
futballisztika,futballisztika,"Budapest, Magyarország",2020-11-20
m3an_sb,معن الصبّاغ,"Muscat, Oman",2020-11-20
kolobanti,Layode Hamed,"Lagos, Nigeria",2020-11-20
Paolo18030138,Paolo,"Trapani, Sicilia",2020-11-20
Mohamma20946036,Mohammad Allam,Lebanon,2020-11-20
padiwibowo,Kunam,,2020-11-20
JuventinitaDAL,Juventinità: Back to Black and White,"Calgary, Alberta",2020-11-20
chaplinez70,Charles Anazodo,"lagos,Nigeria",2020-11-20
10Del_Piero,Mohd #JUVENTUS,Ajman - UAE ♥,2020-11-20
VanQuoc38590812,Van Quoc,VN,2020-11-20
footballitalia,footballitalia,,2020-11-20
colinkeose,colinkeose,glasgow#stornoway#london,2020-11-20
MassiAntonetti,Soccer O MAX,,2020-11-20
djatoyz,Bark,,2020-11-20
Only1kalle,We will never forget 20/10/2020,Winterfell,2020-11-20
Binh12896028,Binh,,2020-11-20
EndoCamahlahahe,LaMa,,2020-11-20
FM__Addict,Football Manager Addict,England,2020-11-20
6ixSideCalcio,6ixSide Calcio,"Toronto, Ontario",2020-11-20
Emanuel70123144,Emanuele Martina,"Copertino, Puglia",2020-11-20
gallow_p_,Gallow,torre del greco///NA//italy/eu,2020-11-20
LordGalurd,Galurd,Exegol,2020-11-20
Hishik_Bishik,Hesham,,2020-11-20
WayarMazNa,Luis Ferb Wayar,"Santa Cruz, Bolivia",2020-11-20
DavohtheKing,#EndBadGovernanceInNigeria,,2020-11-20
AyoItsSerg,Seth,,2020-11-20
DerAustor,Austor - FIFA Prediction & More 🅙,Instagram: austor_official,2020-11-20
mikefilletti,Michael Filletti,Malta,2020-11-20
miwsher,Mārcus Rāmpērsād,"iPhone: 10.445786,-61.468277",2020-11-20
PrasannaItzme,Cr7 Pk ⚽,"Coimbatore, India",2020-11-20
lnogoom,路易 🇮🇷🇳🇴🇯🇵🇩🇪🇹🇷🇱🇻🇨🇴🇬🇷🇧🇬,Berlin - Deutschland,2020-11-20
g8rdt68,Chad Fruzza,Nevada,2020-11-20
arieldalca,Ariel #STRON9ER,,2020-11-20
WarmWindborn,M™ & her Rainbow♀,she/her,2020-11-20
ParmeshSriv,Parmeshwar Srivastava,"Mumbai, India",2020-11-20
Kakarla07,"°, °","Hyderabad, India",2020-11-20
cheobravo,JmBravo,"San Antonio, TX",2020-11-20
sg8kop,隼しゅん,,2020-11-20
sportshubita,SportsHub,,2020-11-20
1909Design,1909Design,Beira rio,2020-11-20
UsmanUaliyu35,Mallam Aleetambura,Katsina,2020-11-20
Mrahmadne,Mr Ahmad 🍥,United Arab Emirates,2020-11-20
StripesTBP,Stripes The Bianconeri Podcast,,2020-11-20
JuusoLeppilahti,Juuso Leppilahti,"Pori, Suomi",2020-11-20
AllJuveCast,All JuveCast🎙(Alberto) 🏳️🏴,"Kamloops, British Columbia",2020-11-20
WorksInItalian,Enrico Tosi 🇪🇺 🇮🇹 😷,Düsseldorf,2020-11-20
87Fulvio,Fulvio Bertoglio,San Maurizio Canavese,2020-11-20
I_amEbs,Ebuka Mikaelson,,2020-11-20
finoallafine_16,Adam Juventini ⚪️⚫️,"Ontario, Canada",2020-11-20
iansaft,if satan,Juventus Stadium,2020-11-20
Longshoe,Jason Longshore,"Atlanta, GA, USA",2020-11-20
EncheMarchisio,Tengah Apply JASA,You Dont Have To Know,2020-11-20
Calcio_Bros,Calcio Bros 💜,Canada,2020-11-20
SNadjidine,wakanda✊🏾,,2020-11-20
marcomafrici,marco mafrici,,2020-11-20
ChauThinh3,Chau Thinh,MA,2020-11-20
warwaakhalid,KO,London,2020-11-20
VeSiBlog,Vecchia Signora Blog,,2020-11-20
NinthCitizen,Ninth Citizen,,2020-11-20
Squeege10,Squeege,,2020-11-20
__ElBeh,Mohamed Khaled,"Giza,Egypt",2020-11-20
ansahapagya,Ansah Apagya,"Accra , Ghana",2020-11-20
ammo_sports,AMMO SPORTS,"Kumasi, Ghana",2020-11-20
Isi_Miyake5,Isi Miyake(#IM5),"Abuja, Nigeria",2020-11-20
Striped_Hearts,Striped Hearts Apparel,,2020-11-20
rgm150971,rgm  ⚪⚫,,2020-11-20
Zidaneback2J,Zidane come back to Juventus,,2020-11-20
juventinofilo88,MavKing,"Verona, Veneto",2020-11-20
john9gatsal,John Gatsoulis,Greece,2020-11-20
Fra_dal1897,Fräncescä🔲,Casa Mia,2020-11-20
VivMilano,Viv Milano,,2020-11-20
WayHaught97,Giorgia🌙💚 ミ☆,Modena,2020-11-20
stefano_broggio,zagorcicosxo,Bolzano Italy ,2020-11-20
RadameBlanco,Radames Blanco,GT,2020-11-20
LM10xLM22,Shadowrok (Pedriniesta),,2020-11-20
Jacqueez2,Jacqueez,Lagos,2020-11-20
HLaziale,HungarianLaziale,,2020-11-20
hypersomiacphd,HypersomniacPhD,"Chapel Hill, NC",2020-11-20
peppebua,GB Graphic,Italia,2020-11-20
DIbraheim,David,,2020-11-20
Evgeny44392460,Evgeny,,2020-11-20
Ggaku99,Gakuto,Golden hour,2020-11-20
DinhTri77261414,Dinh Tri,Laos,2020-11-20
cody53250131,🤝,,2020-11-20
PhiKhan04138067,Phi Khanh,UZ,2020-11-20
BiancoNero1905,Bianco Nero,,2020-11-20
Tranqua73068654,Tran quan,US,2020-11-20
TommyTraini,Tommy Traini,Macerata ,2020-11-20
alealex73,soloale,,2020-11-20
mbove12,Prime Minister Elect Matteo Salvini 🟧,New York,2020-11-20
JuventusClubNYC,Juventus Club NYC,"6 West 33rd St, New York NY ",2020-11-20
kwasiarthur6,Jordan,United States,2020-11-20
Route1futbol,RouteOneFootball,,2020-11-20
VanThai78308430,Van Thai,CN,2020-11-20
davideinno85,Davide Innocenti,Italy,2020-11-20
wixdee,ahmad deedat,"Kano, Nigeria",2020-11-20
rezasetiono,Reza Setiono,"Kota Surabaya, Jawa Timur",2020-11-20
DucThan79855271,Duc Thang,JP,2020-11-20
Starmarsy,Serena🔻,Sarnico (BG) - Italy,2020-11-20
AhmedMusahh,Ahmed Musah,,2020-11-20
vitti2173,Vittoria,,2020-11-20
IlPinturicchioo,Wallz,"Jezzine, Lebanon",2020-11-20
vandung56312812,van dung,uk,2020-11-20
lobasso_sara,🅓🅨🅑🅐🅣🅐 𝙞𝙨 𝙗𝙖𝙘𝙠 💎,Turin - Italy,2020-11-20
Transferzone10,Football Transfers,Global,2020-11-20
ROSSIPA42950428,ROSSIPAOLO,,2020-11-20
rinocimini,Rino Cimini,,2020-11-20
FriJun19,TheSwissMo 🇨🇭TSM🇮🇹,"Geneva, Switzerland",2020-11-20
acdicerbo,Anna Chiara Di Cerbo,"Roma, Lazio",2020-11-20
IconsNDevon,Icons,"Barnstaple, England",2020-11-20
Trijary,Прия,,2020-11-20
DomaniLoFaccio,#AlexVauseAddicted,Italì. ,2020-11-20
andreaapirloooo,#FreeUyghurs,,2020-11-20
RumoreLuca,Luca Rumore 38,arbus,2020-11-20
marzo_yamako,DirtyⒻ,ygts←kswk←gn←wgkk←joch,2020-11-20
NeerjalaH,Neerjala Hada,,2020-11-20
PhilipsShiu,Philippe,La République chinoise,2020-11-20
GNausicaa,Gaia,"Salerno, Campania",2020-11-20
Rashanth007,Rashanth CR7,"Tamil Nadu, India",2020-11-20
emamarro,Emanuele Marrocco,Ripi,2020-11-20
Burtytweets,Chris Burton,,2020-11-20
shaka_vee,shaka_vee,,2020-11-20
NoireButterfly_,NoireButterfly,,2020-11-20
cristianagire,cristiana girelli,,2020-11-20
vanhuy65597178,van huy,,2020-11-20
PhuongB31129509,Phuong Binh,VN,2020-11-20
Antonin30880485,Antonino,Monza,2020-11-20
ZekeTell,Zeke Tell,"New York, NY",2020-11-20
nyotsnyot,gandring,,2020-11-20
ThenukSirimann1,Thenuk Sirimanna,Sri Lanka,2020-11-20
TagarelliDome,Domenico⚪️⚫️❤️,,2020-11-20
mameofan,Robby e Socio,"Alessandria, Piemonte",2020-11-20
ThanhPh38173876,Thanh Phat,Laos,2020-11-20
iBooDz,Abdullah AlQattan,"Turin, Kuwait ",2020-11-20
taeminsgroove,serenaᶦᶻ,,2020-11-20
K4YKZb4JS4EV04a,مجتبى الرشود,,2020-11-20
SibuSibankar,#IAmWithCristiano,India,2020-11-20
GomuGomuNo_John,Half and half bastard⚪️⚫️,"New World, The Grand Line",2020-11-20
icha23utami,IcHa Diah Utami,Buminya Allah,2020-11-20
RoJuventina,Rossana Juventina ⚫⚪🌈,,2020-11-20
TUTTOJUVE_COM,TuttoJuve.com,,2020-11-20
Biancon3ro1897,Bianconero,,2020-11-20
Silvia_Mio86,⚪ Silvia ⚫,,2020-11-20
AliNawa44042218,Ali Nawaz,,2020-11-20
Alessandro_Ill,أليساندرو (Alessandro),Da qualche parte,2020-11-20
ACKant,Andrea Canton,"Ponte San Nicolò, Veneto",2020-11-20
_gemsmysoul,Francesca ミ☆,Sibidibabdu,2020-11-20
_Introducing_me,Eli 😜,,2020-11-20
stayfuckingaway,unbroken and unburnt.,she/her,2020-11-20
adisanto1897,kuda zebra,bisa berubah sewaktu waktu ,2020-11-20
FabioCasalucci,Don Maestro Pirlo 🇮🇹,,2020-11-20
FiloBarige993,Filippo Barigelletti,,2020-11-20
fedemaxiperu,hoodie fedemaxiperu,"Toscana, Italia",2020-11-20
furher_hitler,guadalupe mendozza,nairobi kenya,2020-11-20
lis_none,LIS,Italy,2020-11-20
DelHicham,J|Hicham,Parigi,2020-11-20
Chehaly,Mohamed El Chehaly,"Montreal, Canada",2020-11-20
andarsofian,Andar Sofian,Jakarta Capital Region,2020-11-20
Emmection,Jess 🦄🖤,,2020-11-20
SalvatoreMoran9,Salvatore Morana,,2020-11-20
romeoagresti,Romeo Agresti,Torino,2020-11-20
gmlavolpe,GLV,Milano. ,2020-11-20
Luke22753340,Alessandro®️,"Roma, Lazio",2020-11-20
oman170490,𝓃.𝓇.𝓃𝒶𝓇𝒶𝓎𝒶𝓃 ᴡɪᴛʜᴏᴜᴛ ᴍᴀʟɪᴄᴇ ɪɴ 🐥 ʟᴀɴᴅ 🌹,"Muscat, Oman",2020-11-20
__mr_abid_,Abid,India,2020-11-20
FootTheBall,FootTheBall,Locker Room,2020-11-20
Johnnyfishalot,John LaMorte,,2020-11-20
matchdaymemory,Matchday Memory #LookingBack,Wylye Valley,2020-11-20
GoalooSports,goaloo.co,印度尼西亚,2020-11-20
ookami_juve,オオカミ⚪⚫*°ミスiD2021エントリー中,ありあんつ すたじあむ,2020-11-20
mohdm2m2,mohd najem,Bahrain,2020-11-20
GoRetro4,𝐆𝐨𝐑𝐞𝐭𝐫𝐨🏆 (we follow back),The beautiful game,2020-11-20
abjeg,khalid abjeg,maroc,2020-11-20
kwinews1,kwinews,,2020-11-20
HoosemanAFC,💯 9ja Gooner 🇳🇬🇬🇭,Accra Ghana,2020-11-20
NST_Online,New Straits Times,Malaysia,2020-11-20
andrewlid,Andrew Lidstone,Thanet,2020-11-20
antoniogeada1,António Geada,,2020-11-20
bmw5558vs,louay hammami,,2020-11-20
OmniFoot,ᴏᴍɴɪғᴏᴏᴛ,"Cairo, Egypt",2020-11-20
recoba1974,まっつん,大阪府,2020-11-20
IamMachuka,Patrick Machuka,Kenya,2020-11-20
VanThuo43026395,Van Thuong,USA,2020-11-20
QnkomVlArJFvuqt,Елена Буранкова,,2020-11-20
JunioLi97029430,Junio Lima,,2020-11-20
regiasagardhika,Gardhika,"ÜT: -6.944759,107.673194",2020-11-20
roccoiacobucci,ᖇOᑕᑕO IᗩᑕOᗷᑌᑕᑕI #23,"Abruzzo, Italia",2020-11-20
Juventissimo90s,𝓙𝓾𝓿𝓮𝓷𝓽𝓲𝓼𝓼𝓲𝓶𝓸,United Kingdom,2020-11-20
TokunboAdesina,Olumide Adesina,,2020-11-20
elitesportings1,Elite Sporting Shirts,27 North Park TS233SU,2020-11-20
TrieuVa33782274,Trieu Van,Go,2020-11-20
Varelahf,🇨🇴,"London, England",2020-11-20
Edoardo83063732,Edoardo,,2020-11-20
HuyHung25541393,Huy Hung,VN,2020-11-20
MoreJamr,Jorge Moreno,,2020-11-20
mohd_Hassan_Ali,Mohd Hassan Ali (Tokyo),"Cape Town, South Africa",2020-11-20
Ivliane4,Ivliane,,2020-11-20
DavidAmoyal,David Amoyal,"Boston, MA (via Padova,Italia)",2020-11-20
livescore,LiveScore,URL,2020-11-20
footygen,Footy Gen,Footy General,2020-11-20
BowenKnight_24,Theo M-T🏎🏁,Staines-upon-Thames,2020-11-20
stevek9KS1TV,steve kay KS1 TV,"London, England",2020-11-20
Satickj,Sathish_Satick,"Colombo/Kandy,Sri Lanka",2020-11-20
ShaniChahal,Shani Chahal,"Faisalabad, Pakistan",2020-11-20
dimasrko,Dimas Syabani Rahman,,2020-11-20
TruongP65397874,Truong Phi,VN,2020-11-20
issara41745131,Is.🚶🏻‍♂️,"จ.สุราษฎร์ธานี, ประเทศไทย",2020-11-20
TheTransferEx,The Transfer Exchange Show,"England, United Kingdom",2020-11-20
Prydzopolis,Luke,"Sydney, New South Wales",2020-11-20
Firajuan_,Master of disaster,,2020-11-20
TuanAnh24994363,Tuan Anh,VN,2020-11-20
Sportcoio,SportCo,,2020-11-20
myinterwin,Interwin Malaysia,Malaysia,2020-11-20
DuyDai11,Duy Dai,CN,2020-11-20
InterClubIndia,Inter Club India 🇮🇳,India,2020-11-20
adolbh,3dol,غزة.فلسطين,2020-11-20
hamanney87,Abdulrahman,Abu Dhabi,2020-11-20
Arhat999,Zsolt Babai,,2020-11-20
Remifalado,Remi Valderama,Jakarta,2020-11-20
ManUtdFanKe,manchester united  fans🇰🇪,"Nairobi, Kenya",2020-11-20
NowgoalScore,Nowgoal Livescore,,2020-11-20
LeonardLevani,leonard lowe,tbilisi,2020-11-20
bacherofoo,伊藤良典,,2020-11-20
PaulTyredagh81,Paul Patrick,Tyredagh,2020-11-20
Ricardo53656082,Ricardo de Souza Martins,,2020-11-20
kofiwusudedon11,John Owusu,,2020-11-20
PauloDelPietro,Jason Pietrosanto,,2020-11-20
Libanovskyi,JZ,,2020-11-20
marefat_r,r_marefat,,2020-11-20
Sachin55476477,Sachin Sahota,India,2020-11-20
CookeDavin,Davin Cooke,,2020-11-20
angiuoniluigi,angiuoniluigi,"Mercato San Severino, Campania",2020-11-20
TotalAnalysis,Total Football Analysis,United Kingdom,2020-11-20
Outlookindia,Outlook Magazine,"New Delhi, India",2020-11-20
quangvi72104386,quang vinh,"54 Outram Rd, Singapore",2020-11-20
AcMustafaMilan,Mustafa Farhat,,2020-11-20
lankhang5,lan khang," 30 Pasir Panjang Rd, Singapo",2020-11-20
incomeinflue,incomeinflue,,2020-11-20
QuangCh47826022,Quang Chien,usa,2020-11-20
Sabineshouman,Sabine 🇱🇧,Lebanon,2020-11-20
CaoVanLai1,Cao Van Lai,VN,2020-11-20
minhnamtran4,minh nam tran,,2020-11-20
NguyenC52413625,Nguyen Cong Hung,ha noi - viet nam,2020-11-20
VuVan69397415,Vu Van,"Toronto, Ontario",2020-11-20
Est1818,Est1818,,2020-11-20
AzrOrganization,AZR Organization,,2020-11-20
TanVu87399867,Tan Vu,USA,2020-11-20
XuanToa67366817,Xuan Toan,USA,2020-11-20
CuongQuyet5,Cuong Quyet,japan,2020-11-20
AnhTuan19110000,Anh Tuan,usa,2020-11-20
SHIKA_yukky,鹿ユッキー☆23,東京都ちゃきちゃきの下町,2020-11-20
TanThuyHoan2,Tan Thuy Hoan,CHiNa,2020-11-20
LouisChicharit4,Louis Hernandez Chicharito Balcazar🇬🇭🇬🇭,Ghana Techiman,2020-11-20
TrungNa80922996,Trung Nam,CN,2020-11-20
Footballcom69,Footballcom,,2020-11-20
FInfodata,FootBall⚽️InfoData 🌐,"New York, USA",2020-11-20
juventus427,たぬきち,,2020-11-20
CongCon17102677,Cong Cong,Thais,2020-11-20
dikembemutumbo4,dikembe mutumbo,,2020-11-20
AdityaPrantik,Prantik Aditya,kolkata,2020-11-20
sandeepsingh200,Sandeep Singh,india,2020-11-20
sgrphx19,sgrphx,,2020-11-20
TrungNa90962709,Trung Nam,UK,2020-11-20
TabeenS,Daffodils & Forevers,,2020-11-20
sanjthapa1,sanjthapa,,2020-11-20
CongVan40651450,Cong Van,KR,2020-11-20
Sithari18,TheLastSithari,Korriban,2020-11-20
FootyHmatt7,FootyHimmatt 2.0,,2020-11-20
HimmattS,True Sith Hates The Glazers,,2020-11-20
giangan84633883,giang anh,"22 Serangoon Rd, Singapore 21",2020-11-20
ChiKhan70251839,Chi Khang,VN,2020-11-20
shine_tup,そのち,,2020-11-20
12BETOfficial,12BET,,2020-11-20
lanmai58597573,lan mai,42 Shrewsbury Road,2020-11-20
IvoneSi06174791,Ivone Silva,,2020-11-20
adreano_calcio,Adreano Di Nardo,"Montréal, Québec",2020-11-20
TheCalcioGuys,TheCalcioGuys,"Montréal, Québec",2020-11-20
b4ldheed,Michæl🐝,,2020-11-20
mitzvah_bar,bar mitzvah,,2020-11-20
AnanA43346945,JuveHolic,,2020-11-20
KaRaAGe010721,KRAG🍩ようこそキエーザ,日本,2020-11-20
ildiavolo_d,doppietta,,2020-11-20
JuventusYYZ,Bianconeri YYZ | Juventus Official Fan Club,"Toronto, Ontario",2020-11-20
ShattyGee,S.G,Estadio Santiago Bernabéu,2020-11-20
Francymolly_80,Francymolly_80,"Sardegna, Italia",2020-11-20
manuc_bwrao,Sergio Romero,México,2020-11-20
TifosiBN,TifosiBN,,2020-11-20
SublimeShirts_,Sublime Shirts,"London, England",2020-11-20
futballerr,Фutbol,Global,2020-11-20
jameswilson1872,James,Scotland,2020-11-20
